Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,2.550000e+00
2,4,2,1,3,1.700000e+00
3,1,1,1,3,2.550000e+00
4,6,2,3,2,2.550000e+00
5,1,1,1,3,2.550000e+00
6,3,1,3,1,1.700000e+00
7,3,1,3,4,2.550000e+00
8,6,2,3,3,8.500000e-01
9,3,1,3,4,2.550000e+00
10,3,1,3,3,8.500000e-01
11,4,2,1,2,8.500000e-01
12,6,2,3,4,8.500000e-01
13,1,1,1,3,2.550000e+00
14,4,2,1,2,8.500000e-01
15,1,1,1,4,8.500000e-01
16,5,2,2,3,1.700000e+00
17,6,2,3,4,2.550000e+00
18,1,1,1,1,1.700000e+00
19,3,1,3,4,1.700000e+00
20,6,2,3,4,2.550000e+00
21,6,2,3,2,1.700000e+00
22,3,1,3,2,8.500000e-01
23,4,2,1,1,8.500000e-01
24,6,2,3,1,2.550000e+00
25,2,1,2,1,8.500000e-01
26,3,1,3,2,1.700000e+00
27,6,2,3,1,1.700000e+00
28,4,2,1,2,1.700000e+00
29,3,1,3,3,2.550000e+00
30,1,1,1,3,2.550000e+00
31,3,1,3,1,1.700000e+00
32,4,2,1,4,1.700000e+00
33,5,2,2,2,2.550000e+00
34,6,2,3,3,1.700000e+00
35,6,2,3,1,2.550000e+00
36,2,1,2,4,1.700000e+00
37,3,1,3,1,1.700000e+00
38,2,1,2,3,8.500000e-01
39,4,2,1,1,2.550000e+00
40,1,1,1,4,1.700000e+00
41,3,1,3,3,8.500000e-01
42,4,2,1,2,1.700000e+00
43,2,1,2,3,8.500000e-01
44,1,1,1,4,2.550000e+00
45,5,2,2,4,8.500000e-01
46,1,1,1,3,8.500000e-01
47,2,1,2,2,2.550000e+00
48,5,2,2,3,8.500000e-01
49,4,2,1,1,8.500000e-01
50,4,2,1,2,1.700000e+00
51,4,2,1,2,8.500000e-01
52,6,2,3,1,1.700000e+00
53,1,1,1,3,8.500000e-01
54,5,2,2,4,2.550000e+00
