Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,1,8.500000e-01
2,4,2,1,4,1.700000e+00
3,6,2,3,3,1.700000e+00
4,4,2,1,2,1.700000e+00
5,5,2,2,4,2.550000e+00
6,4,2,1,1,8.500000e-01
7,6,2,3,3,8.500000e-01
8,4,2,1,2,1.700000e+00
9,6,2,3,1,1.700000e+00
10,6,2,3,4,8.500000e-01
11,2,1,2,2,2.550000e+00
12,3,1,3,2,8.500000e-01
13,1,1,1,3,2.550000e+00
14,6,2,3,4,2.550000e+00
15,2,1,2,3,8.500000e-01
16,5,2,2,3,8.500000e-01
17,1,1,1,4,8.500000e-01
18,4,2,1,2,8.500000e-01
19,6,2,3,1,2.550000e+00
20,4,2,1,3,1.700000e+00
21,4,2,1,2,8.500000e-01
22,1,1,1,1,1.700000e+00
23,4,2,1,1,2.550000e+00
24,1,1,1,3,8.500000e-01
25,2,1,2,1,8.500000e-01
26,2,1,2,4,1.700000e+00
27,3,1,3,3,8.500000e-01
28,1,1,1,3,2.550000e+00
29,4,2,1,2,1.700000e+00
30,3,1,3,4,2.550000e+00
31,5,2,2,3,1.700000e+00
32,5,2,2,2,2.550000e+00
33,3,1,3,4,1.700000e+00
34,6,2,3,4,2.550000e+00
35,3,1,3,3,8.500000e-01
36,3,1,3,1,1.700000e+00
37,1,1,1,4,2.550000e+00
38,3,1,3,4,2.550000e+00
39,3,1,3,3,2.550000e+00
40,3,1,3,2,1.700000e+00
41,1,1,1,4,1.700000e+00
42,6,2,3,2,2.550000e+00
43,6,2,3,1,1.700000e+00
44,6,2,3,1,2.550000e+00
45,3,1,3,1,1.700000e+00
46,1,1,1,3,8.500000e-01
47,5,2,2,4,8.500000e-01
48,2,1,2,3,8.500000e-01
49,6,2,3,2,1.700000e+00
50,3,1,3,1,1.700000e+00
51,1,1,1,3,2.550000e+00
52,1,1,1,3,2.550000e+00
53,4,2,1,2,8.500000e-01
54,1,1,1,4,2.550000e+00
