Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,2.550000e+00
2,3,1,3,1,8.500000e-01
3,2,1,2,2,8.500000e-01
4,3,1,3,4,2.550000e+00
5,4,2,1,4,8.500000e-01
6,6,2,3,4,2.550000e+00
7,1,1,1,4,1.700000e+00
8,4,2,1,1,2.550000e+00
9,2,1,2,2,2.550000e+00
10,5,2,2,2,8.500000e-01
11,4,2,1,4,2.550000e+00
12,5,2,2,1,1.700000e+00
13,6,2,3,3,8.500000e-01
14,1,1,1,4,8.500000e-01
15,1,1,1,1,2.550000e+00
16,4,2,1,3,2.550000e+00
17,3,1,3,3,1.700000e+00
18,1,1,1,2,8.500000e-01
19,5,2,2,4,2.550000e+00
20,4,2,1,2,1.700000e+00
21,4,2,1,1,8.500000e-01
22,3,1,3,2,1.700000e+00
23,1,1,1,4,8.500000e-01
24,5,2,2,3,8.500000e-01
25,1,1,1,1,2.550000e+00
26,3,1,3,1,1.700000e+00
27,4,2,1,1,1.700000e+00
28,3,1,3,3,8.500000e-01
29,6,2,3,4,1.700000e+00
30,6,2,3,1,8.500000e-01
31,6,2,3,4,1.700000e+00
32,2,1,2,2,1.700000e+00
33,3,1,3,3,2.550000e+00
34,2,1,2,1,1.700000e+00
35,3,1,3,1,8.500000e-01
36,1,1,1,1,2.550000e+00
37,6,2,3,2,1.700000e+00
38,2,1,2,4,8.500000e-01
39,4,2,1,2,8.500000e-01
40,3,1,3,3,2.550000e+00
41,5,2,2,2,1.700000e+00
42,1,1,1,2,1.700000e+00
43,6,2,3,2,8.500000e-01
44,6,2,3,1,2.550000e+00
45,4,2,1,1,2.550000e+00
46,3,1,3,3,2.550000e+00
47,6,2,3,3,2.550000e+00
48,4,2,1,3,2.550000e+00
49,1,1,1,2,1.700000e+00
50,1,1,1,2,1.700000e+00
51,3,1,3,2,1.700000e+00
52,6,2,3,2,1.700000e+00
53,4,2,1,4,8.500000e-01
54,6,2,3,1,8.500000e-01
