Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,8.500000e-01
2,6,2,3,4,2.550000e+00
3,4,2,1,3,8.500000e-01
4,3,1,3,2,8.500000e-01
5,4,2,1,1,8.500000e-01
6,4,2,1,3,2.550000e+00
7,3,1,3,2,1.700000e+00
8,6,2,3,4,8.500000e-01
9,6,2,3,2,1.700000e+00
10,4,2,1,4,1.700000e+00
11,3,1,3,3,1.700000e+00
12,5,2,2,2,8.500000e-01
13,3,1,3,4,1.700000e+00
14,2,1,2,4,1.700000e+00
15,4,2,1,4,1.700000e+00
16,6,2,3,1,1.700000e+00
17,4,2,1,1,1.700000e+00
18,3,1,3,1,2.550000e+00
19,1,1,1,3,2.550000e+00
20,4,2,1,3,2.550000e+00
21,2,1,2,4,2.550000e+00
22,2,1,2,3,8.500000e-01
23,5,2,2,2,1.700000e+00
24,4,2,1,2,2.550000e+00
25,1,1,1,3,2.550000e+00
26,3,1,3,1,1.700000e+00
27,4,2,1,4,1.700000e+00
28,1,1,1,3,2.550000e+00
29,3,1,3,2,8.500000e-01
30,3,1,3,1,2.550000e+00
31,1,1,1,3,2.550000e+00
32,5,2,2,3,2.550000e+00
33,1,1,1,4,2.550000e+00
34,2,1,2,4,1.700000e+00
35,4,2,1,2,1.700000e+00
36,6,2,3,1,8.500000e-01
37,4,2,1,2,8.500000e-01
38,6,2,3,4,1.700000e+00
39,6,2,3,2,1.700000e+00
40,3,1,3,3,2.550000e+00
41,5,2,2,1,8.500000e-01
42,6,2,3,1,2.550000e+00
43,5,2,2,1,8.500000e-01
44,1,1,1,3,8.500000e-01
45,2,1,2,1,8.500000e-01
46,3,1,3,3,8.500000e-01
47,6,2,3,2,8.500000e-01
48,1,1,1,3,2.550000e+00
49,1,1,1,1,2.550000e+00
50,6,2,3,2,8.500000e-01
51,3,1,3,1,8.500000e-01
52,6,2,3,1,2.550000e+00
53,1,1,1,4,1.700000e+00
54,1,1,1,4,1.700000e+00
