Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,2,8.500000e-01
2,4,2,1,2,1.700000e+00
3,6,2,3,2,8.500000e-01
4,3,1,3,2,8.500000e-01
5,1,1,1,1,2.550000e+00
6,4,2,1,1,1.700000e+00
7,1,1,1,4,1.700000e+00
8,1,1,1,4,1.700000e+00
9,1,1,1,3,2.550000e+00
10,5,2,2,3,2.550000e+00
11,4,2,1,4,1.700000e+00
12,6,2,3,4,2.550000e+00
13,6,2,3,2,1.700000e+00
14,2,1,2,1,8.500000e-01
15,4,2,1,1,8.500000e-01
16,4,2,1,2,2.550000e+00
17,6,2,3,1,8.500000e-01
18,3,1,3,3,8.500000e-01
19,6,2,3,2,8.500000e-01
20,1,1,1,3,2.550000e+00
21,3,1,3,1,1.700000e+00
22,5,2,2,1,8.500000e-01
23,4,2,1,3,2.550000e+00
24,1,1,1,3,2.550000e+00
25,3,1,3,1,8.500000e-01
26,3,1,3,4,1.700000e+00
27,6,2,3,1,2.550000e+00
28,3,1,3,1,2.550000e+00
29,6,2,3,4,8.500000e-01
30,3,1,3,3,2.550000e+00
31,4,2,1,2,8.500000e-01
32,6,2,3,1,2.550000e+00
33,2,1,2,4,1.700000e+00
34,1,1,1,2,8.500000e-01
35,1,1,1,4,2.550000e+00
36,2,1,2,3,8.500000e-01
37,4,2,1,3,8.500000e-01
38,1,1,1,3,8.500000e-01
39,6,2,3,4,1.700000e+00
40,1,1,1,3,2.550000e+00
41,4,2,1,4,1.700000e+00
42,6,2,3,2,1.700000e+00
43,4,2,1,4,1.700000e+00
44,6,2,3,1,1.700000e+00
45,5,2,2,1,8.500000e-01
46,4,2,1,3,2.550000e+00
47,3,1,3,2,8.500000e-01
48,3,1,3,2,1.700000e+00
49,2,1,2,4,2.550000e+00
50,3,1,3,1,2.550000e+00
51,1,1,1,3,2.550000e+00
52,5,2,2,2,1.700000e+00
53,2,1,2,4,1.700000e+00
54,3,1,3,3,1.700000e+00
