Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,8.500000e-01
2,1,1,1,2,8.500000e-01
3,1,1,1,3,2.550000e+00
4,3,1,3,1,1.700000e+00
5,3,1,3,2,1.700000e+00
6,6,2,3,4,8.500000e-01
7,3,1,3,1,2.550000e+00
8,4,2,1,2,2.550000e+00
9,2,1,2,3,8.500000e-01
10,6,2,3,1,1.700000e+00
11,4,2,1,2,1.700000e+00
12,6,2,3,4,1.700000e+00
13,4,2,1,4,1.700000e+00
14,4,2,1,4,1.700000e+00
15,3,1,3,1,8.500000e-01
16,5,2,2,2,1.700000e+00
17,4,2,1,1,1.700000e+00
18,1,1,1,4,1.700000e+00
19,3,1,3,1,2.550000e+00
20,4,2,1,3,2.550000e+00
21,3,1,3,3,2.550000e+00
22,5,2,2,1,8.500000e-01
23,2,1,2,4,2.550000e+00
24,3,1,3,2,8.500000e-01
25,1,1,1,3,8.500000e-01
26,5,2,2,3,2.550000e+00
27,1,1,1,4,2.550000e+00
28,3,1,3,3,1.700000e+00
29,4,2,1,1,8.500000e-01
30,4,2,1,3,8.500000e-01
31,4,2,1,4,1.700000e+00
32,2,1,2,1,8.500000e-01
33,5,2,2,2,8.500000e-01
34,4,2,1,3,2.550000e+00
35,3,1,3,4,1.700000e+00
36,1,1,1,3,2.550000e+00
37,6,2,3,1,2.550000e+00
38,1,1,1,3,2.550000e+00
39,4,2,1,2,8.500000e-01
40,3,1,3,2,8.500000e-01
41,1,1,1,3,2.550000e+00
42,6,2,3,1,8.500000e-01
43,6,2,3,2,8.500000e-01
44,1,1,1,1,2.550000e+00
45,6,2,3,2,8.500000e-01
46,2,1,2,4,1.700000e+00
47,2,1,2,4,1.700000e+00
48,1,1,1,4,1.700000e+00
49,3,1,3,3,8.500000e-01
50,6,2,3,2,1.700000e+00
51,6,2,3,4,2.550000e+00
52,6,2,3,1,2.550000e+00
53,6,2,3,2,1.700000e+00
54,1,1,1,3,2.550000e+00
