Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,2.550000e+00
2,6,2,3,1,1.700000e+00
3,4,2,1,3,2.550000e+00
4,2,1,2,3,1.700000e+00
5,5,2,2,1,1.700000e+00
6,6,2,3,3,1.700000e+00
7,1,1,1,1,2.550000e+00
8,4,2,1,3,2.550000e+00
9,3,1,3,4,1.700000e+00
10,6,2,3,1,1.700000e+00
11,5,2,2,3,8.500000e-01
12,6,2,3,1,8.500000e-01
13,3,1,3,2,1.700000e+00
14,5,2,2,3,1.700000e+00
15,4,2,1,1,2.550000e+00
16,2,1,2,4,8.500000e-01
17,3,1,3,4,8.500000e-01
18,4,2,1,3,2.550000e+00
19,4,2,1,4,8.500000e-01
20,1,1,1,2,8.500000e-01
21,6,2,3,4,2.550000e+00
22,5,2,2,2,8.500000e-01
23,4,2,1,2,1.700000e+00
24,3,1,3,1,8.500000e-01
25,1,1,1,3,1.700000e+00
26,1,1,1,1,2.550000e+00
27,1,1,1,1,1.700000e+00
28,3,1,3,4,2.550000e+00
29,3,1,3,2,8.500000e-01
30,1,1,1,4,2.550000e+00
31,6,2,3,4,8.500000e-01
32,4,2,1,4,2.550000e+00
33,3,1,3,3,2.550000e+00
34,3,1,3,4,2.550000e+00
35,1,1,1,1,8.500000e-01
36,2,1,2,3,2.550000e+00
37,3,1,3,4,8.500000e-01
38,4,2,1,3,1.700000e+00
39,2,1,2,1,2.550000e+00
40,2,1,2,1,1.700000e+00
41,6,2,3,4,2.550000e+00
42,5,2,2,4,1.700000e+00
43,1,1,1,4,1.700000e+00
44,1,1,1,2,8.500000e-01
45,1,1,1,2,2.550000e+00
46,6,2,3,3,8.500000e-01
47,6,2,3,4,1.700000e+00
48,3,1,3,2,8.500000e-01
49,6,2,3,2,8.500000e-01
50,3,1,3,1,8.500000e-01
51,6,2,3,1,2.550000e+00
52,4,2,1,4,1.700000e+00
53,4,2,1,2,8.500000e-01
54,4,2,1,2,1.700000e+00
