Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,1.700000e+00
2,1,1,1,4,1.700000e+00
3,5,2,2,1,1.700000e+00
4,4,2,1,2,1.700000e+00
5,4,2,1,4,1.700000e+00
6,1,1,1,2,2.550000e+00
7,6,2,3,4,1.700000e+00
8,5,2,2,3,1.700000e+00
9,4,2,1,3,2.550000e+00
10,6,2,3,2,8.500000e-01
11,3,1,3,3,8.500000e-01
12,2,1,2,3,2.550000e+00
13,3,1,3,1,2.550000e+00
14,3,1,3,4,1.700000e+00
15,5,2,2,2,1.700000e+00
16,4,2,1,3,8.500000e-01
17,3,1,3,4,8.500000e-01
18,1,1,1,4,2.550000e+00
19,1,1,1,2,2.550000e+00
20,6,2,3,1,8.500000e-01
21,2,1,2,1,8.500000e-01
22,1,1,1,4,1.700000e+00
23,5,2,2,1,8.500000e-01
24,2,1,2,3,2.550000e+00
25,3,1,3,2,2.550000e+00
26,6,2,3,3,2.550000e+00
27,3,1,3,1,1.700000e+00
28,3,1,3,4,2.550000e+00
29,1,1,1,1,8.500000e-01
30,6,2,3,4,1.700000e+00
31,3,1,3,4,2.550000e+00
32,4,2,1,3,1.700000e+00
33,2,1,2,2,8.500000e-01
34,2,1,2,4,2.550000e+00
35,1,1,1,2,1.700000e+00
36,3,1,3,4,8.500000e-01
37,1,1,1,2,2.550000e+00
38,4,2,1,4,8.500000e-01
39,3,1,3,2,8.500000e-01
40,4,2,1,1,2.550000e+00
41,1,1,1,3,8.500000e-01
42,6,2,3,3,2.550000e+00
43,6,2,3,3,8.500000e-01
44,4,2,1,1,8.500000e-01
45,4,2,1,1,1.700000e+00
46,6,2,3,1,8.500000e-01
47,3,1,3,3,2.550000e+00
48,4,2,1,3,8.500000e-01
49,1,1,1,2,8.500000e-01
50,6,2,3,1,1.700000e+00
51,1,1,1,1,1.700000e+00
52,5,2,2,2,1.700000e+00
53,4,2,1,2,2.550000e+00
54,6,2,3,4,2.550000e+00
