Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,8.500000e-01
2,5,2,2,2,1.700000e+00
3,4,2,1,2,1.700000e+00
4,5,2,2,2,1.700000e+00
5,4,2,1,3,8.500000e-01
6,2,1,2,2,8.500000e-01
7,6,2,3,4,1.700000e+00
8,6,2,3,1,8.500000e-01
9,6,2,3,2,8.500000e-01
10,1,1,1,4,2.550000e+00
11,1,1,1,4,1.700000e+00
12,5,2,2,3,1.700000e+00
13,3,1,3,3,8.500000e-01
14,6,2,3,4,2.550000e+00
15,5,2,2,1,8.500000e-01
16,1,1,1,2,1.700000e+00
17,4,2,1,4,1.700000e+00
18,6,2,3,2,1.700000e+00
19,5,2,2,1,1.700000e+00
20,3,1,3,1,1.700000e+00
21,3,1,3,4,1.700000e+00
22,4,2,1,4,8.500000e-01
23,1,1,1,2,8.500000e-01
24,4,2,1,3,2.550000e+00
25,6,2,3,4,1.700000e+00
26,1,1,1,2,2.550000e+00
27,4,2,1,2,2.550000e+00
28,6,2,3,1,1.700000e+00
29,3,1,3,3,2.550000e+00
30,1,1,1,1,1.700000e+00
31,3,1,3,1,2.550000e+00
32,3,1,3,2,2.550000e+00
33,6,2,3,1,8.500000e-01
34,4,2,1,3,8.500000e-01
35,3,1,3,4,8.500000e-01
36,6,2,3,3,8.500000e-01
37,2,1,2,3,2.550000e+00
38,1,1,1,3,8.500000e-01
39,4,2,1,3,1.700000e+00
40,2,1,2,4,2.550000e+00
41,4,2,1,1,2.550000e+00
42,1,1,1,4,1.700000e+00
43,1,1,1,2,2.550000e+00
44,2,1,2,1,8.500000e-01
45,3,1,3,2,8.500000e-01
46,1,1,1,2,2.550000e+00
47,4,2,1,1,1.700000e+00
48,3,1,3,4,2.550000e+00
49,2,1,2,3,2.550000e+00
50,4,2,1,1,8.500000e-01
51,1,1,1,1,8.500000e-01
52,6,2,3,3,2.550000e+00
53,3,1,3,4,2.550000e+00
54,6,2,3,3,2.550000e+00
