Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,8.500000e-01
2,1,1,1,4,2.550000e+00
3,3,1,3,4,2.550000e+00
4,4,2,1,4,2.550000e+00
5,1,1,1,4,2.550000e+00
6,6,2,3,1,2.550000e+00
7,2,1,2,4,8.500000e-01
8,6,2,3,3,2.550000e+00
9,6,2,3,2,1.700000e+00
10,5,2,2,4,1.700000e+00
11,1,1,1,3,2.550000e+00
12,6,2,3,1,2.550000e+00
13,2,1,2,2,1.700000e+00
14,3,1,3,3,2.550000e+00
15,3,1,3,1,1.700000e+00
16,4,2,1,2,8.500000e-01
17,3,1,3,3,8.500000e-01
18,4,2,1,4,2.550000e+00
19,3,1,3,4,8.500000e-01
20,4,2,1,4,8.500000e-01
21,6,2,3,4,1.700000e+00
22,6,2,3,2,8.500000e-01
23,6,2,3,1,1.700000e+00
24,5,2,2,4,2.550000e+00
25,3,1,3,1,1.700000e+00
26,2,1,2,2,2.550000e+00
27,1,1,1,3,8.500000e-01
28,4,2,1,3,8.500000e-01
29,4,2,1,3,8.500000e-01
30,1,1,1,1,1.700000e+00
31,4,2,1,2,2.550000e+00
32,1,1,1,3,8.500000e-01
33,3,1,3,1,8.500000e-01
34,4,2,1,1,1.700000e+00
35,6,2,3,4,8.500000e-01
36,1,1,1,4,2.550000e+00
37,1,1,1,2,1.700000e+00
38,6,2,3,2,1.700000e+00
39,3,1,3,1,1.700000e+00
40,4,2,1,1,1.700000e+00
41,3,1,3,3,8.500000e-01
42,1,1,1,3,1.700000e+00
43,4,2,1,1,8.500000e-01
44,2,1,2,2,1.700000e+00
45,2,1,2,4,1.700000e+00
46,4,2,1,1,8.500000e-01
47,6,2,3,3,2.550000e+00
48,1,1,1,1,1.700000e+00
49,5,2,2,4,2.550000e+00
50,1,1,1,2,2.550000e+00
51,3,1,3,2,2.550000e+00
52,5,2,2,2,1.700000e+00
53,6,2,3,2,8.500000e-01
54,5,2,2,1,8.500000e-01
