Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,2.550000e+00
2,2,1,2,2,1.700000e+00
3,4,2,1,2,8.500000e-01
4,6,2,3,1,1.700000e+00
5,4,2,1,1,8.500000e-01
6,5,2,2,4,1.700000e+00
7,5,2,2,4,2.550000e+00
8,3,1,3,1,8.500000e-01
9,2,1,2,4,8.500000e-01
10,4,2,1,1,1.700000e+00
11,1,1,1,1,1.700000e+00
12,3,1,3,1,1.700000e+00
13,4,2,1,2,2.550000e+00
14,6,2,3,2,8.500000e-01
15,1,1,1,4,2.550000e+00
16,6,2,3,4,8.500000e-01
17,6,2,3,2,1.700000e+00
18,3,1,3,3,2.550000e+00
19,6,2,3,2,1.700000e+00
20,6,2,3,3,2.550000e+00
21,1,1,1,2,1.700000e+00
22,2,1,2,2,1.700000e+00
23,6,2,3,4,1.700000e+00
24,1,1,1,2,2.550000e+00
25,6,2,3,1,2.550000e+00
26,1,1,1,3,2.550000e+00
27,4,2,1,3,8.500000e-01
28,3,1,3,4,8.500000e-01
29,3,1,3,3,8.500000e-01
30,4,2,1,1,8.500000e-01
31,5,2,2,4,2.550000e+00
32,3,1,3,4,2.550000e+00
33,3,1,3,3,8.500000e-01
34,3,1,3,3,8.500000e-01
35,4,2,1,3,8.500000e-01
36,4,2,1,4,2.550000e+00
37,1,1,1,4,2.550000e+00
38,5,2,2,1,8.500000e-01
39,3,1,3,1,1.700000e+00
40,1,1,1,4,2.550000e+00
41,2,1,2,2,2.550000e+00
42,1,1,1,3,8.500000e-01
43,3,1,3,2,2.550000e+00
44,4,2,1,4,2.550000e+00
45,4,2,1,1,1.700000e+00
46,6,2,3,2,8.500000e-01
47,1,1,1,3,8.500000e-01
48,3,1,3,1,1.700000e+00
49,1,1,1,1,1.700000e+00
50,1,1,1,3,1.700000e+00
51,4,2,1,4,8.500000e-01
52,6,2,3,3,2.550000e+00
53,5,2,2,2,1.700000e+00
54,2,1,2,4,1.700000e+00
