Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,2,1.700000e+00
2,4,2,1,4,2.550000e+00
3,4,2,1,3,8.500000e-01
4,3,1,3,3,8.500000e-01
5,3,1,3,2,2.550000e+00
6,2,1,2,2,1.700000e+00
7,2,1,2,2,2.550000e+00
8,2,1,2,4,8.500000e-01
9,3,1,3,1,1.700000e+00
10,4,2,1,4,8.500000e-01
11,3,1,3,3,2.550000e+00
12,6,2,3,2,8.500000e-01
13,1,1,1,4,2.550000e+00
14,4,2,1,1,8.500000e-01
15,1,1,1,2,2.550000e+00
16,1,1,1,1,1.700000e+00
17,3,1,3,1,1.700000e+00
18,5,2,2,2,1.700000e+00
19,5,2,2,1,8.500000e-01
20,5,2,2,4,2.550000e+00
21,4,2,1,2,8.500000e-01
22,6,2,3,4,8.500000e-01
23,1,1,1,1,1.700000e+00
24,1,1,1,3,2.550000e+00
25,3,1,3,4,8.500000e-01
26,1,1,1,3,8.500000e-01
27,6,2,3,2,1.700000e+00
28,4,2,1,1,1.700000e+00
29,4,2,1,2,2.550000e+00
30,2,1,2,2,1.700000e+00
31,6,2,3,2,1.700000e+00
32,6,2,3,3,2.550000e+00
33,4,2,1,1,1.700000e+00
34,1,1,1,3,8.500000e-01
35,4,2,1,1,8.500000e-01
36,6,2,3,4,1.700000e+00
37,1,1,1,4,2.550000e+00
38,5,2,2,4,2.550000e+00
39,6,2,3,3,2.550000e+00
40,6,2,3,2,8.500000e-01
41,1,1,1,4,2.550000e+00
42,3,1,3,3,8.500000e-01
43,3,1,3,3,8.500000e-01
44,4,2,1,4,2.550000e+00
45,6,2,3,1,1.700000e+00
46,2,1,2,4,1.700000e+00
47,1,1,1,3,1.700000e+00
48,6,2,3,1,2.550000e+00
49,3,1,3,1,1.700000e+00
50,3,1,3,1,8.500000e-01
51,6,2,3,1,2.550000e+00
52,3,1,3,4,2.550000e+00
53,4,2,1,3,8.500000e-01
54,5,2,2,4,1.700000e+00
