Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,8.500000e-01
2,1,1,1,3,2.550000e+00
3,3,1,3,3,1.700000e+00
4,6,2,3,4,2.550000e+00
5,2,1,2,2,8.500000e-01
6,3,1,3,2,8.500000e-01
7,4,2,1,2,1.700000e+00
8,3,1,3,1,2.550000e+00
9,6,2,3,3,2.550000e+00
10,6,2,3,1,1.700000e+00
11,4,2,1,4,8.500000e-01
12,2,1,2,3,8.500000e-01
13,3,1,3,4,2.550000e+00
14,1,1,1,1,8.500000e-01
15,6,2,3,4,1.700000e+00
16,4,2,1,2,1.700000e+00
17,5,2,2,1,8.500000e-01
18,1,1,1,3,2.550000e+00
19,4,2,1,2,8.500000e-01
20,2,1,2,1,8.500000e-01
21,1,1,1,3,1.700000e+00
22,6,2,3,4,8.500000e-01
23,5,2,2,3,1.700000e+00
24,1,1,1,4,8.500000e-01
25,5,2,2,2,8.500000e-01
26,1,1,1,3,8.500000e-01
27,4,2,1,3,1.700000e+00
28,3,1,3,2,1.700000e+00
29,2,1,2,1,2.550000e+00
30,2,1,2,3,8.500000e-01
31,6,2,3,1,2.550000e+00
32,1,1,1,3,2.550000e+00
33,6,2,3,1,1.700000e+00
34,3,1,3,2,2.550000e+00
35,6,2,3,4,2.550000e+00
36,4,2,1,1,8.500000e-01
37,4,2,1,4,1.700000e+00
38,6,2,3,3,1.700000e+00
39,3,1,3,4,2.550000e+00
40,5,2,2,1,1.700000e+00
41,5,2,2,3,8.500000e-01
42,1,1,1,2,1.700000e+00
43,4,2,1,2,2.550000e+00
44,6,2,3,2,2.550000e+00
45,3,1,3,1,2.550000e+00
46,3,1,3,4,1.700000e+00
47,3,1,3,1,8.500000e-01
48,1,1,1,1,2.550000e+00
49,6,2,3,4,2.550000e+00
50,4,2,1,3,8.500000e-01
51,4,2,1,2,2.550000e+00
52,1,1,1,1,1.700000e+00
53,3,1,3,2,1.700000e+00
54,4,2,1,2,1.700000e+00
