Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,4,8.500000e-01
2,2,1,2,1,2.550000e+00
3,1,1,1,1,2.550000e+00
4,6,2,3,3,1.700000e+00
5,3,1,3,1,8.500000e-01
6,1,1,1,2,1.700000e+00
7,3,1,3,2,2.550000e+00
8,4,2,1,2,1.700000e+00
9,6,2,3,3,2.550000e+00
10,4,2,1,2,2.550000e+00
11,2,1,2,3,8.500000e-01
12,6,2,3,1,2.550000e+00
13,2,1,2,2,8.500000e-01
14,1,1,1,3,2.550000e+00
15,1,1,1,3,2.550000e+00
16,2,1,2,3,8.500000e-01
17,4,2,1,2,1.700000e+00
18,1,1,1,1,1.700000e+00
19,5,2,2,1,8.500000e-01
20,1,1,1,1,8.500000e-01
21,3,1,3,2,1.700000e+00
22,6,2,3,2,2.550000e+00
23,4,2,1,4,1.700000e+00
24,3,1,3,1,2.550000e+00
25,5,2,2,3,1.700000e+00
26,3,1,3,2,8.500000e-01
27,4,2,1,2,8.500000e-01
28,6,2,3,4,2.550000e+00
29,1,1,1,3,2.550000e+00
30,6,2,3,1,1.700000e+00
31,5,2,2,2,8.500000e-01
32,1,1,1,4,8.500000e-01
33,3,1,3,3,1.700000e+00
34,6,2,3,4,1.700000e+00
35,2,1,2,1,8.500000e-01
36,3,1,3,4,1.700000e+00
37,1,1,1,3,8.500000e-01
38,4,2,1,1,8.500000e-01
39,3,1,3,4,2.550000e+00
40,4,2,1,3,1.700000e+00
41,6,2,3,1,1.700000e+00
42,4,2,1,3,8.500000e-01
43,6,2,3,4,2.550000e+00
44,3,1,3,4,2.550000e+00
45,1,1,1,3,1.700000e+00
46,4,2,1,2,2.550000e+00
47,4,2,1,2,1.700000e+00
48,5,2,2,1,1.700000e+00
49,3,1,3,2,1.700000e+00
50,6,2,3,4,8.500000e-01
51,4,2,1,4,8.500000e-01
52,3,1,3,1,2.550000e+00
53,5,2,2,3,8.500000e-01
54,6,2,3,4,2.550000e+00
