Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,1.700000e+00
2,1,1,1,2,1.700000e+00
3,3,1,3,1,1.700000e+00
4,1,1,1,1,8.500000e-01
5,3,1,3,3,8.500000e-01
6,3,1,3,1,2.550000e+00
7,4,2,1,1,8.500000e-01
8,5,2,2,3,2.550000e+00
9,2,1,2,3,8.500000e-01
10,1,1,1,4,1.700000e+00
11,2,1,2,1,8.500000e-01
12,6,2,3,3,8.500000e-01
13,3,1,3,4,8.500000e-01
14,1,1,1,2,8.500000e-01
15,6,2,3,2,2.550000e+00
16,4,2,1,2,2.550000e+00
17,6,2,3,4,1.700000e+00
18,3,1,3,1,2.550000e+00
19,3,1,3,3,1.700000e+00
20,6,2,3,3,2.550000e+00
21,3,1,3,1,1.700000e+00
22,5,2,2,1,2.550000e+00
23,3,1,3,2,8.500000e-01
24,3,1,3,4,8.500000e-01
25,6,2,3,1,1.700000e+00
26,6,2,3,3,1.700000e+00
27,1,1,1,3,1.700000e+00
28,5,2,2,4,1.700000e+00
29,6,2,3,3,1.700000e+00
30,1,1,1,4,2.550000e+00
31,2,1,2,3,1.700000e+00
32,3,1,3,3,2.550000e+00
33,2,1,2,4,1.700000e+00
34,5,2,2,3,8.500000e-01
35,1,1,1,1,8.500000e-01
36,4,2,1,1,2.550000e+00
37,4,2,1,4,8.500000e-01
38,2,1,2,4,2.550000e+00
39,1,1,1,4,8.500000e-01
40,4,2,1,2,1.700000e+00
41,6,2,3,2,1.700000e+00
42,1,1,1,2,2.550000e+00
43,4,2,1,3,2.550000e+00
44,4,2,1,4,8.500000e-01
45,4,2,1,4,2.550000e+00
46,6,2,3,1,8.500000e-01
47,6,2,3,2,2.550000e+00
48,4,2,1,1,2.550000e+00
49,1,1,1,1,1.700000e+00
50,5,2,2,1,1.700000e+00
51,4,2,1,4,8.500000e-01
52,1,1,1,2,2.550000e+00
53,3,1,3,3,8.500000e-01
54,4,2,1,2,2.550000e+00
