Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,1.700000e+00
2,4,2,1,4,8.500000e-01
3,4,2,1,1,2.550000e+00
4,1,1,1,2,2.550000e+00
5,6,2,3,1,1.700000e+00
6,5,2,2,3,2.550000e+00
7,4,2,1,3,2.550000e+00
8,2,1,2,4,1.700000e+00
9,4,2,1,4,8.500000e-01
10,5,2,2,4,1.700000e+00
11,2,1,2,3,8.500000e-01
12,3,1,3,1,1.700000e+00
13,3,1,3,1,2.550000e+00
14,1,1,1,4,2.550000e+00
15,6,2,3,1,1.700000e+00
16,1,1,1,2,8.500000e-01
17,3,1,3,3,1.700000e+00
18,2,1,2,3,1.700000e+00
19,1,1,1,4,8.500000e-01
20,4,2,1,2,2.550000e+00
21,1,1,1,4,1.700000e+00
22,1,1,1,2,1.700000e+00
23,1,1,1,1,8.500000e-01
24,5,2,2,3,8.500000e-01
25,3,1,3,3,2.550000e+00
26,2,1,2,4,2.550000e+00
27,1,1,1,3,1.700000e+00
28,6,2,3,2,1.700000e+00
29,4,2,1,1,8.500000e-01
30,6,2,3,4,1.700000e+00
31,3,1,3,4,8.500000e-01
32,4,2,1,1,2.550000e+00
33,4,2,1,4,2.550000e+00
34,3,1,3,3,8.500000e-01
35,3,1,3,4,8.500000e-01
36,4,2,1,4,8.500000e-01
37,1,1,1,1,1.700000e+00
38,3,1,3,3,8.500000e-01
39,3,1,3,1,1.700000e+00
40,6,2,3,3,1.700000e+00
41,6,2,3,3,1.700000e+00
42,6,2,3,3,8.500000e-01
43,3,1,3,2,8.500000e-01
44,6,2,3,2,2.550000e+00
45,5,2,2,1,1.700000e+00
46,6,2,3,1,8.500000e-01
47,6,2,3,2,2.550000e+00
48,1,1,1,1,8.500000e-01
49,1,1,1,2,2.550000e+00
50,4,2,1,2,2.550000e+00
51,2,1,2,1,8.500000e-01
52,6,2,3,3,2.550000e+00
53,3,1,3,1,2.550000e+00
54,5,2,2,1,2.550000e+00
