Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,2.550000e+00
2,1,1,1,2,8.500000e-01
3,5,2,2,1,8.500000e-01
4,1,1,1,2,1.700000e+00
5,3,1,3,2,2.550000e+00
6,1,1,1,2,1.700000e+00
7,6,2,3,2,2.550000e+00
8,6,2,3,1,1.700000e+00
9,1,1,1,1,1.700000e+00
10,6,2,3,4,2.550000e+00
11,3,1,3,3,8.500000e-01
12,3,1,3,3,8.500000e-01
13,1,1,1,3,8.500000e-01
14,2,1,2,3,1.700000e+00
15,4,2,1,4,1.700000e+00
16,5,2,2,1,8.500000e-01
17,5,2,2,4,2.550000e+00
18,3,1,3,3,2.550000e+00
19,4,2,1,2,2.550000e+00
20,1,1,1,1,2.550000e+00
21,6,2,3,4,8.500000e-01
22,4,2,1,2,8.500000e-01
23,4,2,1,1,1.700000e+00
24,3,1,3,1,1.700000e+00
25,4,2,1,4,1.700000e+00
26,6,2,3,2,1.700000e+00
27,6,2,3,4,1.700000e+00
28,6,2,3,3,8.500000e-01
29,4,2,1,2,8.500000e-01
30,2,1,2,3,8.500000e-01
31,1,1,1,1,2.550000e+00
32,1,1,1,4,1.700000e+00
33,2,1,2,1,8.500000e-01
34,5,2,2,3,2.550000e+00
35,4,2,1,4,8.500000e-01
36,5,2,2,3,1.700000e+00
37,2,1,2,3,1.700000e+00
38,4,2,1,1,8.500000e-01
39,2,1,2,1,2.550000e+00
40,6,2,3,4,2.550000e+00
41,6,2,3,2,2.550000e+00
42,3,1,3,2,8.500000e-01
43,4,2,1,1,2.550000e+00
44,4,2,1,3,1.700000e+00
45,1,1,1,2,1.700000e+00
46,3,1,3,2,2.550000e+00
47,3,1,3,4,2.550000e+00
48,1,1,1,3,2.550000e+00
49,6,2,3,3,8.500000e-01
50,1,1,1,1,1.700000e+00
51,3,1,3,3,8.500000e-01
52,4,2,1,3,1.700000e+00
53,6,2,3,2,8.500000e-01
54,3,1,3,1,2.550000e+00
