Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,1.700000e+00
2,1,1,1,1,2.550000e+00
3,6,2,3,1,1.700000e+00
4,1,1,1,1,2.550000e+00
5,1,1,1,1,1.700000e+00
6,3,1,3,3,8.500000e-01
7,3,1,3,2,2.550000e+00
8,3,1,3,3,2.550000e+00
9,1,1,1,1,1.700000e+00
10,6,2,3,4,2.550000e+00
11,3,1,3,2,2.550000e+00
12,6,2,3,2,1.700000e+00
13,6,2,3,4,8.500000e-01
14,5,2,2,1,8.500000e-01
15,6,2,3,2,8.500000e-01
16,5,2,2,3,2.550000e+00
17,3,1,3,3,8.500000e-01
18,3,1,3,1,1.700000e+00
19,1,1,1,2,1.700000e+00
20,3,1,3,2,8.500000e-01
21,4,2,1,1,1.700000e+00
22,5,2,2,3,1.700000e+00
23,6,2,3,2,2.550000e+00
24,6,2,3,4,1.700000e+00
25,4,2,1,1,8.500000e-01
26,1,1,1,4,1.700000e+00
27,3,1,3,4,2.550000e+00
28,4,2,1,2,2.550000e+00
29,4,2,1,2,8.500000e-01
30,5,2,2,4,2.550000e+00
31,1,1,1,3,2.550000e+00
32,3,1,3,1,2.550000e+00
33,4,2,1,4,1.700000e+00
34,2,1,2,1,8.500000e-01
35,2,1,2,3,1.700000e+00
36,1,1,1,3,8.500000e-01
37,6,2,3,2,2.550000e+00
38,2,1,2,3,1.700000e+00
39,1,1,1,2,1.700000e+00
40,4,2,1,4,1.700000e+00
41,6,2,3,4,2.550000e+00
42,6,2,3,3,8.500000e-01
43,2,1,2,1,2.550000e+00
44,3,1,3,3,8.500000e-01
45,6,2,3,3,8.500000e-01
46,4,2,1,2,8.500000e-01
47,3,1,3,4,2.550000e+00
48,4,2,1,1,2.550000e+00
49,4,2,1,4,8.500000e-01
50,1,1,1,2,8.500000e-01
51,4,2,1,3,1.700000e+00
52,1,1,1,2,1.700000e+00
53,5,2,2,1,8.500000e-01
54,2,1,2,3,8.500000e-01
