Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,1,1.700000e+00
2,4,2,1,2,8.500000e-01
3,2,1,2,1,8.500000e-01
4,4,2,1,3,1.700000e+00
5,3,1,3,3,8.500000e-01
6,4,2,1,2,1.700000e+00
7,2,1,2,2,2.550000e+00
8,4,2,1,2,1.700000e+00
9,3,1,3,1,1.700000e+00
10,6,2,3,3,1.700000e+00
11,3,1,3,4,2.550000e+00
12,1,1,1,4,2.550000e+00
13,6,2,3,3,8.500000e-01
14,6,2,3,4,8.500000e-01
15,3,1,3,2,8.500000e-01
16,1,1,1,4,2.550000e+00
17,3,1,3,3,8.500000e-01
18,2,1,2,3,8.500000e-01
19,1,1,1,4,1.700000e+00
20,2,1,2,3,8.500000e-01
21,1,1,1,3,2.550000e+00
22,3,1,3,4,1.700000e+00
23,5,2,2,4,2.550000e+00
24,5,2,2,2,2.550000e+00
25,6,2,3,2,1.700000e+00
26,6,2,3,1,1.700000e+00
27,6,2,3,4,2.550000e+00
28,6,2,3,1,2.550000e+00
29,3,1,3,1,1.700000e+00
30,4,2,1,2,8.500000e-01
31,1,1,1,3,2.550000e+00
32,4,2,1,4,1.700000e+00
33,6,2,3,1,2.550000e+00
34,3,1,3,3,2.550000e+00
35,1,1,1,3,8.500000e-01
36,5,2,2,3,1.700000e+00
37,1,1,1,3,2.550000e+00
38,2,1,2,4,1.700000e+00
39,4,2,1,1,8.500000e-01
40,3,1,3,4,2.550000e+00
41,4,2,1,1,2.550000e+00
42,1,1,1,4,8.500000e-01
43,1,1,1,3,8.500000e-01
44,6,2,3,4,2.550000e+00
45,1,1,1,1,1.700000e+00
46,6,2,3,2,2.550000e+00
47,4,2,1,1,8.500000e-01
48,1,1,1,3,2.550000e+00
49,6,2,3,1,1.700000e+00
50,5,2,2,4,8.500000e-01
51,4,2,1,2,8.500000e-01
52,3,1,3,2,1.700000e+00
53,5,2,2,3,8.500000e-01
54,4,2,1,2,1.700000e+00
