Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,2.550000e+00
2,3,1,3,3,1.700000e+00
3,2,1,2,2,8.500000e-01
4,1,1,1,2,8.500000e-01
5,1,1,1,2,1.700000e+00
6,5,2,2,2,8.500000e-01
7,3,1,3,1,8.500000e-01
8,1,1,1,2,1.700000e+00
9,4,2,1,4,2.550000e+00
10,5,2,2,1,1.700000e+00
11,6,2,3,1,8.500000e-01
12,6,2,3,3,8.500000e-01
13,3,1,3,4,2.550000e+00
14,1,1,1,4,8.500000e-01
15,4,2,1,4,8.500000e-01
16,5,2,2,2,1.700000e+00
17,2,1,2,2,1.700000e+00
18,4,2,1,1,2.550000e+00
19,1,1,1,1,2.550000e+00
20,3,1,3,3,2.550000e+00
21,3,1,3,2,1.700000e+00
22,1,1,1,1,2.550000e+00
23,6,2,3,1,2.550000e+00
24,1,1,1,1,2.550000e+00
25,3,1,3,1,8.500000e-01
26,6,2,3,4,1.700000e+00
27,6,2,3,2,8.500000e-01
28,6,2,3,4,1.700000e+00
29,5,2,2,3,8.500000e-01
30,2,1,2,4,8.500000e-01
31,3,1,3,3,2.550000e+00
32,1,1,1,4,8.500000e-01
33,2,1,2,1,1.700000e+00
34,4,2,1,1,8.500000e-01
35,4,2,1,3,2.550000e+00
36,1,1,1,2,1.700000e+00
37,1,1,1,4,1.700000e+00
38,6,2,3,3,2.550000e+00
39,6,2,3,2,1.700000e+00
40,4,2,1,2,8.500000e-01
41,3,1,3,2,1.700000e+00
42,4,2,1,1,2.550000e+00
43,4,2,1,1,1.700000e+00
44,4,2,1,2,1.700000e+00
45,3,1,3,3,2.550000e+00
46,6,2,3,4,2.550000e+00
47,6,2,3,2,1.700000e+00
48,5,2,2,4,2.550000e+00
49,3,1,3,3,8.500000e-01
50,3,1,3,1,1.700000e+00
51,6,2,3,1,8.500000e-01
52,4,2,1,3,2.550000e+00
53,4,2,1,4,8.500000e-01
54,2,1,2,2,2.550000e+00
