Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,2,2.550000e+00
2,1,1,1,4,1.700000e+00
3,4,2,1,3,8.500000e-01
4,4,2,1,2,8.500000e-01
5,2,1,2,3,1.700000e+00
6,6,2,3,4,2.550000e+00
7,5,2,2,4,8.500000e-01
8,5,2,2,3,8.500000e-01
9,3,1,3,3,8.500000e-01
10,6,2,3,1,8.500000e-01
11,5,2,2,2,2.550000e+00
12,4,2,1,1,2.550000e+00
13,1,1,1,3,2.550000e+00
14,6,2,3,3,1.700000e+00
15,4,2,1,2,2.550000e+00
16,2,1,2,4,1.700000e+00
17,2,1,2,3,1.700000e+00
18,5,2,2,3,1.700000e+00
19,3,1,3,3,8.500000e-01
20,6,2,3,2,2.550000e+00
21,3,1,3,1,2.550000e+00
22,1,1,1,3,1.700000e+00
23,3,1,3,1,8.500000e-01
24,4,2,1,1,8.500000e-01
25,6,2,3,2,2.550000e+00
26,1,1,1,1,1.700000e+00
27,4,2,1,2,1.700000e+00
28,1,1,1,1,1.700000e+00
29,3,1,3,2,2.550000e+00
30,1,1,1,1,2.550000e+00
31,4,2,1,4,2.550000e+00
32,1,1,1,4,8.500000e-01
33,3,1,3,3,8.500000e-01
34,2,1,2,2,1.700000e+00
35,4,2,1,4,1.700000e+00
36,5,2,2,4,2.550000e+00
37,6,2,3,3,1.700000e+00
38,1,1,1,4,1.700000e+00
39,6,2,3,2,8.500000e-01
40,3,1,3,1,2.550000e+00
41,6,2,3,4,1.700000e+00
42,4,2,1,4,1.700000e+00
43,3,1,3,1,1.700000e+00
44,6,2,3,3,8.500000e-01
45,1,1,1,4,8.500000e-01
46,4,2,1,2,8.500000e-01
47,3,1,3,1,1.700000e+00
48,4,2,1,2,8.500000e-01
49,6,2,3,4,8.500000e-01
50,1,1,1,1,2.550000e+00
51,1,1,1,3,2.550000e+00
52,6,2,3,1,2.550000e+00
53,3,1,3,1,8.500000e-01
54,3,1,3,4,2.550000e+00
