Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,8.500000e-01
2,6,2,3,3,1.700000e+00
3,6,2,3,4,1.700000e+00
4,3,1,3,2,2.550000e+00
5,3,1,3,4,2.550000e+00
6,3,1,3,1,2.550000e+00
7,4,2,1,1,2.550000e+00
8,4,2,1,2,1.700000e+00
9,5,2,2,2,2.550000e+00
10,2,1,2,2,1.700000e+00
11,2,1,2,2,2.550000e+00
12,3,1,3,1,8.500000e-01
13,1,1,1,4,1.700000e+00
14,6,2,3,2,2.550000e+00
15,5,2,2,4,8.500000e-01
16,6,2,3,3,8.500000e-01
17,4,2,1,2,2.550000e+00
18,1,1,1,4,8.500000e-01
19,2,1,2,4,1.700000e+00
20,6,2,3,4,2.550000e+00
21,4,2,1,2,8.500000e-01
22,1,1,1,1,2.550000e+00
23,6,2,3,3,1.700000e+00
24,1,1,1,4,8.500000e-01
25,5,2,2,3,1.700000e+00
26,4,2,1,3,8.500000e-01
27,3,1,3,1,1.700000e+00
28,5,2,2,4,2.550000e+00
29,1,1,1,1,1.700000e+00
30,6,2,3,4,8.500000e-01
31,6,2,3,1,2.550000e+00
32,1,1,1,3,1.700000e+00
33,5,2,2,3,8.500000e-01
34,3,1,3,1,8.500000e-01
35,1,1,1,3,2.550000e+00
36,4,2,1,2,8.500000e-01
37,4,2,1,4,2.550000e+00
38,4,2,1,4,1.700000e+00
39,4,2,1,4,1.700000e+00
40,3,1,3,3,8.500000e-01
41,4,2,1,2,8.500000e-01
42,6,2,3,2,8.500000e-01
43,1,1,1,3,2.550000e+00
44,2,1,2,3,1.700000e+00
45,1,1,1,4,1.700000e+00
46,4,2,1,1,8.500000e-01
47,6,2,3,2,2.550000e+00
48,1,1,1,1,2.550000e+00
49,3,1,3,1,1.700000e+00
50,3,1,3,1,2.550000e+00
51,1,1,1,1,1.700000e+00
52,3,1,3,3,8.500000e-01
53,2,1,2,3,1.700000e+00
54,3,1,3,3,8.500000e-01
