Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,2,2.550000e+00
2,1,1,1,4,1.700000e+00
3,3,1,3,4,2.550000e+00
4,3,1,3,1,8.500000e-01
5,4,2,1,4,2.550000e+00
6,3,1,3,3,8.500000e-01
7,4,2,1,2,8.500000e-01
8,4,2,1,1,8.500000e-01
9,3,1,3,1,8.500000e-01
10,5,2,2,2,2.550000e+00
11,1,1,1,1,1.700000e+00
12,6,2,3,3,1.700000e+00
13,4,2,1,1,2.550000e+00
14,6,2,3,4,8.500000e-01
15,5,2,2,4,8.500000e-01
16,6,2,3,2,8.500000e-01
17,1,1,1,4,1.700000e+00
18,4,2,1,2,8.500000e-01
19,3,1,3,3,8.500000e-01
20,3,1,3,1,1.700000e+00
21,1,1,1,3,1.700000e+00
22,6,2,3,4,1.700000e+00
23,1,1,1,4,8.500000e-01
24,5,2,2,3,1.700000e+00
25,2,1,2,2,1.700000e+00
26,2,1,2,4,1.700000e+00
27,4,2,1,3,8.500000e-01
28,4,2,1,4,1.700000e+00
29,4,2,1,2,2.550000e+00
30,6,2,3,3,1.700000e+00
31,4,2,1,2,1.700000e+00
32,1,1,1,1,2.550000e+00
33,6,2,3,1,8.500000e-01
34,2,1,2,3,1.700000e+00
35,4,2,1,2,8.500000e-01
36,4,2,1,4,1.700000e+00
37,3,1,3,2,2.550000e+00
38,5,2,2,3,8.500000e-01
39,2,1,2,3,1.700000e+00
40,1,1,1,3,2.550000e+00
41,1,1,1,1,2.550000e+00
42,3,1,3,1,2.550000e+00
43,3,1,3,1,2.550000e+00
44,3,1,3,1,1.700000e+00
45,1,1,1,4,8.500000e-01
46,6,2,3,2,2.550000e+00
47,6,2,3,4,2.550000e+00
48,5,2,2,4,2.550000e+00
49,6,2,3,3,8.500000e-01
50,6,2,3,1,2.550000e+00
51,3,1,3,3,8.500000e-01
52,1,1,1,1,1.700000e+00
53,6,2,3,2,2.550000e+00
54,1,1,1,3,2.550000e+00
