Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,2,2.550000e+00
2,1,1,1,1,1.700000e+00
3,6,2,3,2,1.700000e+00
4,4,2,1,1,1.700000e+00
5,1,1,1,4,8.500000e-01
6,2,1,2,3,2.550000e+00
7,3,1,3,2,1.700000e+00
8,1,1,1,3,2.550000e+00
9,3,1,3,2,2.550000e+00
10,3,1,3,2,2.550000e+00
11,4,2,1,3,2.550000e+00
12,3,1,3,3,1.700000e+00
13,6,2,3,1,1.700000e+00
14,5,2,2,4,2.550000e+00
15,6,2,3,1,2.550000e+00
16,6,2,3,4,1.700000e+00
17,1,1,1,3,8.500000e-01
18,4,2,1,3,8.500000e-01
19,3,1,3,2,1.700000e+00
20,2,1,2,4,2.550000e+00
21,1,1,1,4,8.500000e-01
22,3,1,3,2,8.500000e-01
23,4,2,1,1,8.500000e-01
24,1,1,1,4,8.500000e-01
25,2,1,2,2,8.500000e-01
26,1,1,1,3,2.550000e+00
27,1,1,1,2,1.700000e+00
28,6,2,3,4,8.500000e-01
29,6,2,3,3,8.500000e-01
30,4,2,1,4,1.700000e+00
31,4,2,1,1,1.700000e+00
32,6,2,3,3,8.500000e-01
33,1,1,1,2,2.550000e+00
34,4,2,1,4,2.550000e+00
35,6,2,3,1,1.700000e+00
36,1,1,1,4,8.500000e-01
37,2,1,2,4,2.550000e+00
38,3,1,3,3,1.700000e+00
39,6,2,3,1,8.500000e-01
40,4,2,1,4,8.500000e-01
41,5,2,2,1,2.550000e+00
42,5,2,2,4,2.550000e+00
43,5,2,2,4,1.700000e+00
44,6,2,3,2,1.700000e+00
45,3,1,3,2,1.700000e+00
46,3,1,3,3,2.550000e+00
47,4,2,1,1,1.700000e+00
48,2,1,2,2,8.500000e-01
49,5,2,2,3,1.700000e+00
50,1,1,1,4,8.500000e-01
51,4,2,1,3,8.500000e-01
52,6,2,3,1,8.500000e-01
53,3,1,3,3,2.550000e+00
54,4,2,1,2,2.550000e+00
