Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,3,1.700000e+00
2,4,2,1,3,8.500000e-01
3,3,1,3,3,1.700000e+00
4,6,2,3,3,8.500000e-01
5,1,1,1,4,8.500000e-01
6,1,1,1,1,1.700000e+00
7,6,2,3,2,1.700000e+00
8,2,1,2,2,8.500000e-01
9,4,2,1,1,1.700000e+00
10,3,1,3,2,8.500000e-01
11,6,2,3,3,8.500000e-01
12,6,2,3,1,1.700000e+00
13,6,2,3,1,1.700000e+00
14,1,1,1,4,8.500000e-01
15,3,1,3,2,1.700000e+00
16,4,2,1,3,2.550000e+00
17,3,1,3,2,2.550000e+00
18,3,1,3,3,2.550000e+00
19,1,1,1,2,2.550000e+00
20,4,2,1,4,1.700000e+00
21,3,1,3,2,1.700000e+00
22,4,2,1,1,1.700000e+00
23,1,1,1,3,8.500000e-01
24,2,1,2,4,2.550000e+00
25,4,2,1,4,2.550000e+00
26,6,2,3,1,8.500000e-01
27,4,2,1,4,8.500000e-01
28,1,1,1,3,2.550000e+00
29,6,2,3,1,8.500000e-01
30,5,2,2,1,2.550000e+00
31,3,1,3,3,1.700000e+00
32,1,1,1,4,8.500000e-01
33,3,1,3,2,2.550000e+00
34,6,2,3,4,8.500000e-01
35,4,2,1,2,2.550000e+00
36,3,1,3,3,2.550000e+00
37,1,1,1,2,1.700000e+00
38,4,2,1,1,8.500000e-01
39,4,2,1,3,8.500000e-01
40,4,2,1,1,1.700000e+00
41,6,2,3,1,2.550000e+00
42,5,2,2,4,2.550000e+00
43,2,1,2,2,8.500000e-01
44,5,2,2,4,1.700000e+00
45,1,1,1,4,8.500000e-01
46,2,1,2,3,2.550000e+00
47,6,2,3,2,1.700000e+00
48,1,1,1,4,8.500000e-01
49,3,1,3,2,1.700000e+00
50,1,1,1,3,2.550000e+00
51,3,1,3,2,2.550000e+00
52,6,2,3,4,1.700000e+00
53,5,2,2,4,2.550000e+00
54,2,1,2,4,2.550000e+00
