Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,1,2.550000e+00
2,3,1,3,1,8.500000e-01
3,5,2,2,3,8.500000e-01
4,6,2,3,3,8.500000e-01
5,3,1,3,3,2.550000e+00
6,6,2,3,1,1.700000e+00
7,4,2,1,2,1.700000e+00
8,4,2,1,3,2.550000e+00
9,6,2,3,4,2.550000e+00
10,4,2,1,1,2.550000e+00
11,4,2,1,3,2.550000e+00
12,1,1,1,1,2.550000e+00
13,4,2,1,4,1.700000e+00
14,1,1,1,2,2.550000e+00
15,1,1,1,1,1.700000e+00
16,3,1,3,4,2.550000e+00
17,2,1,2,3,2.550000e+00
18,3,1,3,4,8.500000e-01
19,1,1,1,1,2.550000e+00
20,6,2,3,1,8.500000e-01
21,2,1,2,3,1.700000e+00
22,6,2,3,1,1.700000e+00
23,2,1,2,4,8.500000e-01
24,1,1,1,4,2.550000e+00
25,6,2,3,4,2.550000e+00
26,6,2,3,3,1.700000e+00
27,4,2,1,4,2.550000e+00
28,4,2,1,4,8.500000e-01
29,4,2,1,2,8.500000e-01
30,6,2,3,4,8.500000e-01
31,6,2,3,1,2.550000e+00
32,1,1,1,2,8.500000e-01
33,5,2,2,1,1.700000e+00
34,6,2,3,2,8.500000e-01
35,3,1,3,4,8.500000e-01
36,1,1,1,4,1.700000e+00
37,4,2,1,3,1.700000e+00
38,3,1,3,1,8.500000e-01
39,3,1,3,2,8.500000e-01
40,5,2,2,3,1.700000e+00
41,5,2,2,2,8.500000e-01
42,3,1,3,4,2.550000e+00
43,1,1,1,1,8.500000e-01
44,1,1,1,3,1.700000e+00
45,6,2,3,4,1.700000e+00
46,4,2,1,3,2.550000e+00
47,4,2,1,2,1.700000e+00
48,1,1,1,2,8.500000e-01
49,2,1,2,1,1.700000e+00
50,3,1,3,2,1.700000e+00
51,3,1,3,4,1.700000e+00
52,3,1,3,2,8.500000e-01
53,1,1,1,2,2.550000e+00
54,5,2,2,4,1.700000e+00
