Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,1,2.550000e+00
2,1,1,1,3,2.550000e+00
3,5,2,2,3,1.700000e+00
4,6,2,3,3,8.500000e-01
5,6,2,3,2,1.700000e+00
6,3,1,3,2,8.500000e-01
7,3,1,3,4,2.550000e+00
8,3,1,3,3,8.500000e-01
9,4,2,1,1,8.500000e-01
10,3,1,3,3,2.550000e+00
11,6,2,3,3,8.500000e-01
12,1,1,1,2,1.700000e+00
13,5,2,2,4,2.550000e+00
14,4,2,1,1,2.550000e+00
15,5,2,2,3,2.550000e+00
16,2,1,2,3,8.500000e-01
17,4,2,1,2,8.500000e-01
18,2,1,2,3,1.700000e+00
19,2,1,2,1,2.550000e+00
20,1,1,1,4,1.700000e+00
21,1,1,1,1,1.700000e+00
22,4,2,1,2,8.500000e-01
23,4,2,1,4,8.500000e-01
24,1,1,1,3,8.500000e-01
25,4,2,1,1,1.700000e+00
26,2,1,2,3,1.700000e+00
27,4,2,1,4,1.700000e+00
28,6,2,3,2,2.550000e+00
29,1,1,1,2,1.700000e+00
30,5,2,2,1,8.500000e-01
31,3,1,3,3,8.500000e-01
32,6,2,3,4,2.550000e+00
33,3,1,3,1,1.700000e+00
34,1,1,1,2,8.500000e-01
35,6,2,3,2,2.550000e+00
36,3,1,3,4,2.550000e+00
37,6,2,3,4,8.500000e-01
38,1,1,1,1,1.700000e+00
39,6,2,3,4,2.550000e+00
40,1,1,1,1,2.550000e+00
41,3,1,3,3,8.500000e-01
42,2,1,2,1,8.500000e-01
43,6,2,3,4,1.700000e+00
44,3,1,3,2,2.550000e+00
45,1,1,1,2,1.700000e+00
46,3,1,3,2,2.550000e+00
47,1,1,1,1,2.550000e+00
48,6,2,3,1,1.700000e+00
49,4,2,1,3,1.700000e+00
50,4,2,1,4,1.700000e+00
51,5,2,2,1,8.500000e-01
52,4,2,1,3,1.700000e+00
53,6,2,3,2,8.500000e-01
54,4,2,1,2,2.550000e+00
