Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,1,2.550000e+00
2,4,2,1,1,8.500000e-01
3,1,1,1,4,2.550000e+00
4,4,2,1,1,1.700000e+00
5,1,1,1,3,2.550000e+00
6,6,2,3,1,2.550000e+00
7,4,2,1,3,8.500000e-01
8,3,1,3,1,2.550000e+00
9,6,2,3,2,8.500000e-01
10,3,1,3,1,8.500000e-01
11,6,2,3,4,2.550000e+00
12,1,1,1,3,2.550000e+00
13,5,2,2,2,8.500000e-01
14,1,1,1,3,2.550000e+00
15,6,2,3,1,8.500000e-01
16,6,2,3,2,1.700000e+00
17,4,2,1,4,1.700000e+00
18,3,1,3,2,1.700000e+00
19,5,2,2,1,8.500000e-01
20,5,2,2,1,8.500000e-01
21,2,1,2,4,2.550000e+00
22,3,1,3,4,1.700000e+00
23,3,1,3,2,8.500000e-01
24,2,1,2,1,8.500000e-01
25,2,1,2,4,1.700000e+00
26,4,2,1,3,2.550000e+00
27,1,1,1,1,2.550000e+00
28,4,2,1,4,1.700000e+00
29,2,1,2,4,1.700000e+00
30,4,2,1,2,2.550000e+00
31,3,1,3,1,2.550000e+00
32,6,2,3,2,8.500000e-01
33,3,1,3,1,1.700000e+00
34,6,2,3,4,1.700000e+00
35,3,1,3,3,2.550000e+00
36,4,2,1,4,1.700000e+00
37,1,1,1,3,2.550000e+00
38,6,2,3,1,1.700000e+00
39,5,2,2,3,2.550000e+00
40,3,1,3,2,8.500000e-01
41,1,1,1,4,1.700000e+00
42,5,2,2,2,1.700000e+00
43,1,1,1,3,2.550000e+00
44,1,1,1,3,8.500000e-01
45,1,1,1,4,1.700000e+00
46,6,2,3,2,1.700000e+00
47,1,1,1,2,8.500000e-01
48,2,1,2,3,8.500000e-01
49,4,2,1,2,8.500000e-01
50,4,2,1,3,2.550000e+00
51,3,1,3,3,8.500000e-01
52,6,2,3,4,8.500000e-01
53,4,2,1,2,1.700000e+00
54,3,1,3,3,1.700000e+00
