Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,4,2.550000e+00
2,5,2,2,1,8.500000e-01
3,1,1,1,3,2.550000e+00
4,6,2,3,1,1.700000e+00
5,6,2,3,1,8.500000e-01
6,6,2,3,4,1.700000e+00
7,6,2,3,2,1.700000e+00
8,3,1,3,3,8.500000e-01
9,2,1,2,1,8.500000e-01
10,4,2,1,2,8.500000e-01
11,6,2,3,2,1.700000e+00
12,1,1,1,1,2.550000e+00
13,3,1,3,4,1.700000e+00
14,3,1,3,2,1.700000e+00
15,5,2,2,2,8.500000e-01
16,6,2,3,2,8.500000e-01
17,1,1,1,4,1.700000e+00
18,1,1,1,3,2.550000e+00
19,1,1,1,3,2.550000e+00
20,3,1,3,1,1.700000e+00
21,2,1,2,3,8.500000e-01
22,3,1,3,2,8.500000e-01
23,3,1,3,1,8.500000e-01
24,5,2,2,1,8.500000e-01
25,4,2,1,3,2.550000e+00
26,3,1,3,1,2.550000e+00
27,1,1,1,3,2.550000e+00
28,1,1,1,3,8.500000e-01
29,4,2,1,4,1.700000e+00
30,4,2,1,3,8.500000e-01
31,4,2,1,3,2.550000e+00
32,5,2,2,2,1.700000e+00
33,1,1,1,2,8.500000e-01
34,6,2,3,1,2.550000e+00
35,6,2,3,2,8.500000e-01
36,6,2,3,4,8.500000e-01
37,4,2,1,2,2.550000e+00
38,1,1,1,4,1.700000e+00
39,3,1,3,1,2.550000e+00
40,3,1,3,3,2.550000e+00
41,4,2,1,4,1.700000e+00
42,4,2,1,1,8.500000e-01
43,6,2,3,1,2.550000e+00
44,1,1,1,3,2.550000e+00
45,5,2,2,3,2.550000e+00
46,1,1,1,4,2.550000e+00
47,2,1,2,4,1.700000e+00
48,3,1,3,3,1.700000e+00
49,2,1,2,4,1.700000e+00
50,4,2,1,2,1.700000e+00
51,4,2,1,1,1.700000e+00
52,4,2,1,4,1.700000e+00
53,6,2,3,4,2.550000e+00
54,3,1,3,2,8.500000e-01
