Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,2,1.700000e+00
2,6,2,3,2,1.700000e+00
3,4,2,1,1,1.700000e+00
4,4,2,1,2,8.500000e-01
5,6,2,3,4,2.550000e+00
6,1,1,1,4,1.700000e+00
7,5,2,2,1,8.500000e-01
8,4,2,1,1,8.500000e-01
9,1,1,1,2,8.500000e-01
10,1,1,1,1,2.550000e+00
11,5,2,2,1,8.500000e-01
12,3,1,3,2,1.700000e+00
13,2,1,2,4,2.550000e+00
14,1,1,1,3,2.550000e+00
15,2,1,2,4,1.700000e+00
16,4,2,1,2,2.550000e+00
17,4,2,1,4,1.700000e+00
18,6,2,3,1,1.700000e+00
19,1,1,1,4,2.550000e+00
20,6,2,3,4,1.700000e+00
21,3,1,3,1,8.500000e-01
22,1,1,1,3,2.550000e+00
23,3,1,3,1,1.700000e+00
24,2,1,2,1,8.500000e-01
25,4,2,1,3,2.550000e+00
26,4,2,1,2,1.700000e+00
27,3,1,3,3,8.500000e-01
28,6,2,3,1,8.500000e-01
29,5,2,2,3,2.550000e+00
30,3,1,3,2,8.500000e-01
31,4,2,1,4,1.700000e+00
32,4,2,1,3,2.550000e+00
33,1,1,1,3,8.500000e-01
34,2,1,2,4,1.700000e+00
35,1,1,1,3,2.550000e+00
36,6,2,3,1,2.550000e+00
37,3,1,3,2,8.500000e-01
38,5,2,2,2,8.500000e-01
39,3,1,3,4,1.700000e+00
40,3,1,3,3,1.700000e+00
41,1,1,1,3,2.550000e+00
42,3,1,3,3,2.550000e+00
43,2,1,2,3,8.500000e-01
44,6,2,3,2,8.500000e-01
45,3,1,3,1,2.550000e+00
46,5,2,2,2,1.700000e+00
47,6,2,3,2,8.500000e-01
48,6,2,3,1,2.550000e+00
49,1,1,1,4,1.700000e+00
50,6,2,3,4,8.500000e-01
51,4,2,1,3,8.500000e-01
52,4,2,1,4,1.700000e+00
53,1,1,1,3,2.550000e+00
54,3,1,3,1,2.550000e+00
