Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,3,1.700000e+00
2,4,2,1,2,2.550000e+00
3,1,1,1,1,8.500000e-01
4,3,1,3,3,8.500000e-01
5,6,2,3,3,2.550000e+00
6,4,2,1,1,2.550000e+00
7,6,2,3,3,1.700000e+00
8,2,1,2,4,2.550000e+00
9,6,2,3,4,1.700000e+00
10,2,1,2,4,1.700000e+00
11,6,2,3,2,2.550000e+00
12,5,2,2,1,2.550000e+00
13,3,1,3,3,8.500000e-01
14,6,2,3,2,2.550000e+00
15,1,1,1,2,1.700000e+00
16,4,2,1,2,1.700000e+00
17,4,2,1,2,2.550000e+00
18,3,1,3,3,2.550000e+00
19,3,1,3,1,1.700000e+00
20,4,2,1,4,8.500000e-01
21,4,2,1,1,8.500000e-01
22,1,1,1,2,8.500000e-01
23,1,1,1,1,8.500000e-01
24,1,1,1,2,2.550000e+00
25,1,1,1,4,2.550000e+00
26,6,2,3,3,1.700000e+00
27,5,2,2,3,8.500000e-01
28,6,2,3,1,1.700000e+00
29,3,1,3,4,8.500000e-01
30,3,1,3,2,8.500000e-01
31,6,2,3,3,8.500000e-01
32,1,1,1,4,8.500000e-01
33,3,1,3,1,2.550000e+00
34,3,1,3,3,1.700000e+00
35,1,1,1,4,1.700000e+00
36,4,2,1,4,8.500000e-01
37,6,2,3,1,8.500000e-01
38,1,1,1,2,2.550000e+00
39,3,1,3,4,8.500000e-01
40,2,1,2,1,8.500000e-01
41,5,2,2,1,1.700000e+00
42,4,2,1,1,2.550000e+00
43,4,2,1,4,8.500000e-01
44,6,2,3,1,1.700000e+00
45,5,2,2,4,1.700000e+00
46,3,1,3,1,1.700000e+00
47,6,2,3,2,1.700000e+00
48,4,2,1,3,2.550000e+00
49,4,2,1,4,2.550000e+00
50,2,1,2,3,8.500000e-01
51,2,1,2,3,1.700000e+00
52,5,2,2,3,2.550000e+00
53,3,1,3,1,2.550000e+00
54,1,1,1,1,1.700000e+00
