Trialn,TrialType,Partner,Feedback,ITI,ISI
1,1,1,1,1,8.500000e-01
2,4,2,1,4,8.500000e-01
3,3,1,3,3,8.500000e-01
4,5,2,2,3,2.550000e+00
5,6,2,3,2,1.700000e+00
6,2,1,2,1,8.500000e-01
7,3,1,3,4,8.500000e-01
8,3,1,3,1,1.700000e+00
9,1,1,1,2,1.700000e+00
10,3,1,3,1,2.550000e+00
11,2,1,2,3,1.700000e+00
12,4,2,1,2,2.550000e+00
13,3,1,3,2,8.500000e-01
14,4,2,1,1,8.500000e-01
15,6,2,3,3,1.700000e+00
16,6,2,3,3,8.500000e-01
17,1,1,1,2,8.500000e-01
18,4,2,1,1,2.550000e+00
19,2,1,2,4,2.550000e+00
20,4,2,1,3,2.550000e+00
21,5,2,2,1,1.700000e+00
22,1,1,1,1,8.500000e-01
23,6,2,3,2,2.550000e+00
24,3,1,3,4,8.500000e-01
25,1,1,1,2,2.550000e+00
26,1,1,1,3,1.700000e+00
27,3,1,3,3,2.550000e+00
28,6,2,3,1,1.700000e+00
29,6,2,3,4,1.700000e+00
30,6,2,3,1,8.500000e-01
31,2,1,2,3,8.500000e-01
32,5,2,2,4,1.700000e+00
33,4,2,1,2,1.700000e+00
34,6,2,3,3,1.700000e+00
35,4,2,1,4,8.500000e-01
36,1,1,1,1,1.700000e+00
37,3,1,3,3,1.700000e+00
38,3,1,3,1,2.550000e+00
39,1,1,1,4,2.550000e+00
40,3,1,3,3,8.500000e-01
41,6,2,3,3,2.550000e+00
42,4,2,1,2,2.550000e+00
43,6,2,3,2,2.550000e+00
44,1,1,1,2,2.550000e+00
45,6,2,3,1,1.700000e+00
46,5,2,2,1,2.550000e+00
47,1,1,1,4,8.500000e-01
48,4,2,1,1,2.550000e+00
49,1,1,1,4,1.700000e+00
50,5,2,2,3,8.500000e-01
51,4,2,1,4,2.550000e+00
52,4,2,1,4,8.500000e-01
53,3,1,3,1,1.700000e+00
54,2,1,2,4,1.700000e+00
