Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,4,8.500000e-01
2,6,2,3,3,1.700000e+00
3,2,1,2,1,8.500000e-01
4,4,2,1,3,2.550000e+00
5,4,2,1,1,2.550000e+00
6,4,2,1,4,8.500000e-01
7,1,1,1,4,2.550000e+00
8,2,1,2,4,2.550000e+00
9,4,2,1,4,8.500000e-01
10,5,2,2,3,2.550000e+00
11,4,2,1,2,2.550000e+00
12,6,2,3,3,1.700000e+00
13,4,2,1,4,8.500000e-01
14,1,1,1,1,8.500000e-01
15,3,1,3,1,1.700000e+00
16,1,1,1,1,1.700000e+00
17,4,2,1,2,2.550000e+00
18,6,2,3,4,1.700000e+00
19,3,1,3,2,8.500000e-01
20,1,1,1,2,8.500000e-01
21,3,1,3,3,8.500000e-01
22,3,1,3,1,2.550000e+00
23,2,1,2,3,8.500000e-01
24,6,2,3,3,8.500000e-01
25,6,2,3,2,1.700000e+00
26,6,2,3,1,1.700000e+00
27,4,2,1,1,2.550000e+00
28,4,2,1,1,8.500000e-01
29,2,1,2,4,1.700000e+00
30,1,1,1,4,1.700000e+00
31,3,1,3,1,1.700000e+00
32,3,1,3,3,8.500000e-01
33,1,1,1,1,8.500000e-01
34,5,2,2,3,8.500000e-01
35,1,1,1,2,2.550000e+00
36,3,1,3,4,8.500000e-01
37,1,1,1,3,1.700000e+00
38,3,1,3,3,1.700000e+00
39,2,1,2,3,1.700000e+00
40,6,2,3,1,1.700000e+00
41,6,2,3,2,2.550000e+00
42,1,1,1,2,1.700000e+00
43,1,1,1,2,2.550000e+00
44,1,1,1,4,8.500000e-01
45,6,2,3,3,2.550000e+00
46,5,2,2,4,1.700000e+00
47,6,2,3,2,2.550000e+00
48,5,2,2,1,2.550000e+00
49,3,1,3,1,2.550000e+00
50,6,2,3,1,8.500000e-01
51,5,2,2,1,1.700000e+00
52,4,2,1,4,2.550000e+00
53,4,2,1,2,1.700000e+00
54,3,1,3,3,2.550000e+00
