Trialn,TrialType,Partner,Feedback,ITI,ISI
1,3,1,3,3,8.500000e-01
2,6,2,3,2,1.700000e+00
3,3,1,3,1,2.550000e+00
4,4,2,1,2,2.550000e+00
5,6,2,3,3,2.550000e+00
6,2,1,2,4,2.550000e+00
7,3,1,3,3,8.500000e-01
8,2,1,2,3,8.500000e-01
9,1,1,1,1,8.500000e-01
10,5,2,2,1,2.550000e+00
11,1,1,1,4,1.700000e+00
12,5,2,2,1,1.700000e+00
13,4,2,1,4,8.500000e-01
14,4,2,1,4,2.550000e+00
15,1,1,1,4,8.500000e-01
16,3,1,3,1,1.700000e+00
17,4,2,1,3,2.550000e+00
18,6,2,3,1,8.500000e-01
19,1,1,1,3,1.700000e+00
20,6,2,3,1,1.700000e+00
21,2,1,2,4,1.700000e+00
22,6,2,3,2,2.550000e+00
23,4,2,1,1,8.500000e-01
24,1,1,1,2,1.700000e+00
25,3,1,3,3,1.700000e+00
26,6,2,3,3,8.500000e-01
27,3,1,3,4,8.500000e-01
28,6,2,3,1,1.700000e+00
29,5,2,2,3,2.550000e+00
30,2,1,2,3,1.700000e+00
31,3,1,3,1,1.700000e+00
32,4,2,1,2,2.550000e+00
33,1,1,1,2,2.550000e+00
34,5,2,2,3,8.500000e-01
35,3,1,3,1,2.550000e+00
36,6,2,3,4,1.700000e+00
37,4,2,1,4,8.500000e-01
38,3,1,3,3,2.550000e+00
39,2,1,2,1,8.500000e-01
40,6,2,3,3,1.700000e+00
41,4,2,1,1,2.550000e+00
42,1,1,1,2,8.500000e-01
43,4,2,1,4,8.500000e-01
44,6,2,3,3,1.700000e+00
45,1,1,1,2,2.550000e+00
46,1,1,1,4,2.550000e+00
47,1,1,1,1,8.500000e-01
48,1,1,1,1,1.700000e+00
49,3,1,3,4,8.500000e-01
50,4,2,1,1,2.550000e+00
51,6,2,3,2,2.550000e+00
52,5,2,2,4,1.700000e+00
53,4,2,1,2,1.700000e+00
54,3,1,3,2,8.500000e-01
