Trialn,TrialType,Partner,Feedback,ITI,ISI
1,5,2,2,1,1.700000e+00
2,5,2,2,2,8.500000e-01
3,1,1,1,1,2.550000e+00
4,3,1,3,4,1.700000e+00
5,4,2,1,4,1.700000e+00
6,1,1,1,4,8.500000e-01
7,3,1,3,2,8.500000e-01
8,2,1,2,3,8.500000e-01
9,6,2,3,4,2.550000e+00
10,6,2,3,4,1.700000e+00
11,1,1,1,3,2.550000e+00
12,3,1,3,2,1.700000e+00
13,3,1,3,4,2.550000e+00
14,5,2,2,3,8.500000e-01
15,4,2,1,2,1.700000e+00
16,4,2,1,3,8.500000e-01
17,3,1,3,1,8.500000e-01
18,5,2,2,3,1.700000e+00
19,2,1,2,3,8.500000e-01
20,1,1,1,3,8.500000e-01
21,1,1,1,1,8.500000e-01
22,6,2,3,1,1.700000e+00
23,5,2,2,1,8.500000e-01
24,3,1,3,2,2.550000e+00
25,6,2,3,3,1.700000e+00
26,1,1,1,3,2.550000e+00
27,2,1,2,1,8.500000e-01
28,3,1,3,4,2.550000e+00
29,2,1,2,1,2.550000e+00
30,1,1,1,3,2.550000e+00
31,6,2,3,2,2.550000e+00
32,1,1,1,2,1.700000e+00
33,2,1,2,2,8.500000e-01
34,4,2,1,4,8.500000e-01
35,3,1,3,1,2.550000e+00
36,4,2,1,2,2.550000e+00
37,4,2,1,1,8.500000e-01
38,6,2,3,4,2.550000e+00
39,1,1,1,4,8.500000e-01
40,3,1,3,3,1.700000e+00
41,6,2,3,4,2.550000e+00
42,6,2,3,3,2.550000e+00
43,6,2,3,1,2.550000e+00
44,1,1,1,1,1.700000e+00
45,6,2,3,1,1.700000e+00
46,3,1,3,2,1.700000e+00
47,4,2,1,3,1.700000e+00
48,4,2,1,2,2.550000e+00
49,4,2,1,2,8.500000e-01
50,3,1,3,1,2.550000e+00
51,4,2,1,2,1.700000e+00
52,6,2,3,4,8.500000e-01
53,1,1,1,3,1.700000e+00
54,4,2,1,2,1.700000e+00
