Trialn,TrialType,Partner,Feedback,ITI,ISI
1,6,2,3,4,2.550000e+00
2,3,1,3,2,1.700000e+00
3,6,2,3,1,1.700000e+00
4,2,1,2,1,8.500000e-01
5,1,1,1,4,8.500000e-01
6,6,2,3,3,1.700000e+00
7,3,1,3,2,8.500000e-01
8,4,2,1,2,1.700000e+00
9,4,2,1,2,2.550000e+00
10,4,2,1,2,2.550000e+00
11,3,1,3,1,2.550000e+00
12,2,1,2,3,8.500000e-01
13,3,1,3,2,1.700000e+00
14,6,2,3,3,2.550000e+00
15,3,1,3,1,2.550000e+00
16,3,1,3,4,2.550000e+00
17,1,1,1,1,1.700000e+00
18,2,1,2,1,2.550000e+00
19,5,2,2,1,8.500000e-01
20,5,2,2,2,8.500000e-01
21,6,2,3,4,8.500000e-01
22,1,1,1,3,8.500000e-01
23,6,2,3,4,1.700000e+00
24,4,2,1,1,8.500000e-01
25,4,2,1,2,1.700000e+00
26,3,1,3,4,1.700000e+00
27,4,2,1,2,1.700000e+00
28,5,2,2,3,1.700000e+00
29,4,2,1,3,8.500000e-01
30,3,1,3,3,1.700000e+00
31,4,2,1,4,1.700000e+00
32,5,2,2,3,8.500000e-01
33,6,2,3,1,1.700000e+00
34,3,1,3,2,2.550000e+00
35,3,1,3,1,8.500000e-01
36,4,2,1,2,8.500000e-01
37,1,1,1,1,8.500000e-01
38,2,1,2,2,8.500000e-01
39,1,1,1,3,1.700000e+00
40,4,2,1,4,8.500000e-01
41,1,1,1,3,2.550000e+00
42,1,1,1,3,2.550000e+00
43,6,2,3,2,2.550000e+00
44,1,1,1,3,2.550000e+00
45,1,1,1,4,8.500000e-01
46,4,2,1,3,1.700000e+00
47,3,1,3,4,2.550000e+00
48,6,2,3,4,2.550000e+00
49,2,1,2,3,8.500000e-01
50,5,2,2,1,1.700000e+00
51,6,2,3,4,2.550000e+00
52,1,1,1,1,2.550000e+00
53,1,1,1,2,1.700000e+00
54,6,2,3,1,2.550000e+00
