Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,2,2.550000e+00
2,1,1,1,1,1.700000e+00
3,5,2,2,2,8.500000e-01
4,3,1,3,2,1.700000e+00
5,4,2,1,3,1.700000e+00
6,4,2,1,2,1.700000e+00
7,6,2,3,1,2.550000e+00
8,2,1,2,1,8.500000e-01
9,1,1,1,2,1.700000e+00
10,1,1,1,3,2.550000e+00
11,3,1,3,2,8.500000e-01
12,6,2,3,2,2.550000e+00
13,1,1,1,4,8.500000e-01
14,1,1,1,3,1.700000e+00
15,4,2,1,2,2.550000e+00
16,3,1,3,1,2.550000e+00
17,1,1,1,3,8.500000e-01
18,3,1,3,1,8.500000e-01
19,6,2,3,3,1.700000e+00
20,6,2,3,4,2.550000e+00
21,3,1,3,4,2.550000e+00
22,4,2,1,2,1.700000e+00
23,2,1,2,3,8.500000e-01
24,5,2,2,1,8.500000e-01
25,3,1,3,1,2.550000e+00
26,2,1,2,3,8.500000e-01
27,4,2,1,3,8.500000e-01
28,6,2,3,4,1.700000e+00
29,2,1,2,2,8.500000e-01
30,6,2,3,1,1.700000e+00
31,6,2,3,3,2.550000e+00
32,6,2,3,4,8.500000e-01
33,2,1,2,1,2.550000e+00
34,6,2,3,4,2.550000e+00
35,3,1,3,2,2.550000e+00
36,6,2,3,4,2.550000e+00
37,1,1,1,3,2.550000e+00
38,1,1,1,3,2.550000e+00
39,4,2,1,1,8.500000e-01
40,1,1,1,1,2.550000e+00
41,4,2,1,2,1.700000e+00
42,3,1,3,4,2.550000e+00
43,3,1,3,3,1.700000e+00
44,6,2,3,1,1.700000e+00
45,4,2,1,4,8.500000e-01
46,5,2,2,3,1.700000e+00
47,3,1,3,4,1.700000e+00
48,5,2,2,3,8.500000e-01
49,5,2,2,1,1.700000e+00
50,1,1,1,4,8.500000e-01
51,4,2,1,4,1.700000e+00
52,4,2,1,2,8.500000e-01
53,1,1,1,1,8.500000e-01
54,3,1,3,2,1.700000e+00
