Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,1,2.550000e+00
2,3,1,3,1,2.550000e+00
3,3,1,3,4,1.700000e+00
4,5,2,2,2,8.500000e-01
5,6,2,3,3,2.550000e+00
6,6,2,3,1,1.700000e+00
7,4,2,1,4,8.500000e-01
8,1,1,1,1,1.700000e+00
9,2,1,2,2,8.500000e-01
10,3,1,3,1,8.500000e-01
11,1,1,1,3,8.500000e-01
12,6,2,3,4,2.550000e+00
13,6,2,3,2,2.550000e+00
14,1,1,1,3,1.700000e+00
15,1,1,1,1,2.550000e+00
16,2,1,2,3,8.500000e-01
17,3,1,3,2,2.550000e+00
18,6,2,3,1,1.700000e+00
19,1,1,1,3,2.550000e+00
20,4,2,1,3,1.700000e+00
21,1,1,1,4,8.500000e-01
22,4,2,1,4,1.700000e+00
23,4,2,1,1,8.500000e-01
24,5,2,2,1,1.700000e+00
25,1,1,1,3,2.550000e+00
26,3,1,3,2,1.700000e+00
27,5,2,2,1,8.500000e-01
28,4,2,1,2,8.500000e-01
29,3,1,3,4,2.550000e+00
30,4,2,1,3,8.500000e-01
31,3,1,3,2,8.500000e-01
32,6,2,3,4,2.550000e+00
33,2,1,2,1,8.500000e-01
34,1,1,1,1,8.500000e-01
35,6,2,3,4,2.550000e+00
36,4,2,1,2,1.700000e+00
37,4,2,1,2,2.550000e+00
38,6,2,3,1,2.550000e+00
39,4,2,1,2,2.550000e+00
40,1,1,1,4,8.500000e-01
41,4,2,1,2,1.700000e+00
42,1,1,1,3,2.550000e+00
43,1,1,1,2,1.700000e+00
44,6,2,3,3,1.700000e+00
45,5,2,2,3,8.500000e-01
46,3,1,3,1,2.550000e+00
47,5,2,2,3,1.700000e+00
48,3,1,3,4,2.550000e+00
49,4,2,1,2,1.700000e+00
50,2,1,2,3,8.500000e-01
51,3,1,3,2,1.700000e+00
52,6,2,3,4,8.500000e-01
53,3,1,3,3,1.700000e+00
54,6,2,3,4,1.700000e+00
