Trialn,TrialType,Partner,Feedback,ITI,ISI
1,2,1,2,2,1.700000e+00
2,3,1,3,3,8.500000e-01
3,4,2,1,2,2.550000e+00
4,4,2,1,1,8.500000e-01
5,6,2,3,4,2.550000e+00
6,4,2,1,2,1.700000e+00
7,2,1,2,2,2.550000e+00
8,4,2,1,4,1.700000e+00
9,3,1,3,1,8.500000e-01
10,3,1,3,4,2.550000e+00
11,3,1,3,2,2.550000e+00
12,1,1,1,4,1.700000e+00
13,2,1,2,3,1.700000e+00
14,5,2,2,4,8.500000e-01
15,4,2,1,2,8.500000e-01
16,1,1,1,4,8.500000e-01
17,6,2,3,1,8.500000e-01
18,2,1,2,4,1.700000e+00
19,1,1,1,3,2.550000e+00
20,2,1,2,3,1.700000e+00
21,1,1,1,1,1.700000e+00
22,4,2,1,4,1.700000e+00
23,3,1,3,3,8.500000e-01
24,1,1,1,3,1.700000e+00
25,3,1,3,3,8.500000e-01
26,5,2,2,2,2.550000e+00
27,4,2,1,4,2.550000e+00
28,6,2,3,2,2.550000e+00
29,6,2,3,1,2.550000e+00
30,1,1,1,3,2.550000e+00
31,6,2,3,3,1.700000e+00
32,6,2,3,3,1.700000e+00
33,6,2,3,2,8.500000e-01
34,6,2,3,2,2.550000e+00
35,4,2,1,3,8.500000e-01
36,3,1,3,1,2.550000e+00
37,1,1,1,4,8.500000e-01
38,4,2,1,2,8.500000e-01
39,3,1,3,1,2.550000e+00
40,1,1,1,1,2.550000e+00
41,6,2,3,4,8.500000e-01
42,3,1,3,1,8.500000e-01
43,5,2,2,3,1.700000e+00
44,6,2,3,3,8.500000e-01
45,6,2,3,4,1.700000e+00
46,1,1,1,1,1.700000e+00
47,4,2,1,1,2.550000e+00
48,5,2,2,3,8.500000e-01
49,3,1,3,1,1.700000e+00
50,4,2,1,2,8.500000e-01
51,3,1,3,1,1.700000e+00
52,1,1,1,4,1.700000e+00
53,1,1,1,1,2.550000e+00
54,5,2,2,4,2.550000e+00
