Trialn,TrialType,Partner,Feedback,ITI,ISI
1,4,2,1,3,8.500000e-01
2,3,1,3,2,2.550000e+00
3,4,2,1,3,8.500000e-01
4,1,1,1,4,8.500000e-01
5,5,2,2,4,2.550000e+00
6,2,1,2,4,2.550000e+00
7,3,1,3,3,1.700000e+00
8,3,1,3,3,1.700000e+00
9,4,2,1,1,1.700000e+00
10,4,2,1,2,2.550000e+00
11,1,1,1,2,2.550000e+00
12,4,2,1,3,2.550000e+00
13,1,1,1,3,2.550000e+00
14,1,1,1,4,8.500000e-01
15,6,2,3,3,8.500000e-01
16,3,1,3,2,1.700000e+00
17,4,2,1,4,1.700000e+00
18,3,1,3,3,2.550000e+00
19,2,1,2,2,8.500000e-01
20,2,1,2,2,8.500000e-01
21,1,1,1,4,8.500000e-01
22,2,1,2,4,2.550000e+00
23,3,1,3,2,1.700000e+00
24,5,2,2,1,2.550000e+00
25,3,1,3,3,2.550000e+00
26,1,1,1,3,2.550000e+00
27,6,2,3,3,8.500000e-01
28,5,2,2,4,1.700000e+00
29,6,2,3,1,1.700000e+00
30,6,2,3,1,8.500000e-01
31,6,2,3,4,1.700000e+00
32,3,1,3,2,2.550000e+00
33,3,1,3,2,8.500000e-01
34,3,1,3,2,1.700000e+00
35,6,2,3,4,8.500000e-01
36,6,2,3,1,1.700000e+00
37,2,1,2,3,2.550000e+00
38,6,2,3,1,2.550000e+00
39,1,1,1,1,1.700000e+00
40,4,2,1,4,8.500000e-01
41,6,2,3,2,1.700000e+00
42,5,2,2,4,2.550000e+00
43,1,1,1,2,1.700000e+00
44,4,2,1,1,1.700000e+00
45,1,1,1,4,8.500000e-01
46,3,1,3,2,2.550000e+00
47,1,1,1,4,8.500000e-01
48,4,2,1,1,1.700000e+00
49,4,2,1,4,2.550000e+00
50,5,2,2,3,1.700000e+00
51,1,1,1,3,8.500000e-01
52,4,2,1,1,8.500000e-01
53,6,2,3,1,8.500000e-01
54,6,2,3,2,1.700000e+00
